ID,名称,销售数量,Steam价格,最低售价,价格比例
35126,M249 | 冲击钻 (崭新出厂),34,9.44,34.67,3.6726694915254243
35135,M249 | 岩浆 (战痕累累),15,1.2,6.7,5.583333333333334
39126,内格夫（StatTrak™） | 眩目 (破损不堪),12,1.01,3.59,3.5544554455445545
35138,M249 | 岩浆 (略有磨损),8,1.17,8.4,7.179487179487181
35148,M249 | 海滨预测者 (略有磨损),7,26.12,168.95,6.468223583460949
835738,M249（StatTrak™） | 等高线 (崭新出厂),12,5.23,29.9,5.717017208413001
37828,内格夫（纪念品） | 加州迷彩 (崭新出厂),78,4.08,24.5,6.004901960784314
776722,M249（StatTrak™） | 战隼 (崭新出厂),4,4.64,25.4,5.474137931034483
38770,M249（StatTrak™） | 鬼影 (战痕累累),26,0.21,1.11,5.2857142857142865
775733,M249 | 战隼 (破损不堪),18,1.4,9.34,6.671428571428572
835708,M249 | 捕食者 (崭新出厂),8,3.99,35,8.771929824561402
775933,M249（StatTrak™） | 战隼 (破损不堪),21,1.22,14.97,12.27049180327869
39119,内格夫（StatTrak™） | *哒哒哒* (崭新出厂),17,44.99,209.9,4.6654812180484555
45326,内格夫（StatTrak™） | 狮子鱼 (破损不堪),24,0.99,4.24,4.282828282828283
35746,内格夫 | *哒哒哒* (破损不堪),28,2.22,11.77,5.301801801801801
37702,M249（纪念品） | 对比涂装 (崭新出厂),68,0.88,4.38,4.9772727272727275
35147,M249 | 海滨预测者 (久经沙场),3,24.95,166.15,6.659318637274549
39131,内格夫（StatTrak™） | 沙漠精英 (破损不堪),14,0.35,6.57,18.771428571428572
35146,M249 | 海滨预测者 (崭新出厂),22,30.33,168,5.539070227497527
35763,内格夫 | 大嘴巴 (略有磨损),24,9.2,40.89,4.444565217391305
39122,内格夫（StatTrak™） | *哒哒哒* (破损不堪),16,2.36,15.92,6.7457627118644075
35127,M249 | 冲击钻 (久经沙场),20,3.06,19.79,6.467320261437908
775565,M249（StatTrak™） | 战隼 (略有磨损),10,2.31,11.56,5.004329004329004
35125,M249 | 冲击钻 (战痕累累),9,2.43,17.6,7.242798353909465
39118,内格夫（StatTrak™） | *哒哒哒* (战痕累累),14,2.49,18,7.228915662650602
35756,内格夫 | 沙漠精英 (战痕累累),27,0.19,1.94,10.210526315789473
773761,M249 | 阿兹特克 (破损不堪),5,0.96,6,6.25
35749,内格夫 | 加州迷彩 (久经沙场),4,16.87,130,7.705986959098992
35132,M249 | 丛林 DDPAT (久经沙场),22,4.02,25.51,6.345771144278608
35108,M249 | 暴雪大理石纹 (久经沙场),11,9.57,53.5,5.590386624869383
43927,内格夫（StatTrak™） | 大嘴巴 (破损不堪),3,2.9,16.55,5.706896551724139
35111,M249 | 对比涂装 (战痕累累),15,10.24,43.79,4.2763671875
761459,内格夫（纪念品） | 舱壁 (破损不堪),20,0.92,4.37,4.75
35744,内格夫 | *哒哒哒* (久经沙场),11,2.92,12.33,4.222602739726027
38779,M249（StatTrak™） | 系统锁定 (破损不堪),11,0.7,4.99,7.128571428571429
776532,内格夫 | 雷神之锤 (崭新出厂),20,2526.85,18198.5,7.202049983180641
835998,内格夫 | 凤凰徽记 (破损不堪),4,39.96,100,2.5025025025025025
39134,内格夫（StatTrak™） | 大嘴巴 (略有磨损),13,66.89,226.5,3.3861563761399314
38774,M249（StatTrak™） | 鬼影 (破损不堪),11,0.3,2.49,8.3
37831,内格夫（纪念品） | 加州迷彩 (破损不堪),16,9.44,34.8,3.6864406779661016
38759,M249（StatTrak™） | 翠绿箭毒蛙 (破损不堪),6,3.56,28.77,8.081460674157302
857655,M249（StatTrak™） | O.S.I.P.R. (破损不堪),25,0.66,3.1,4.696969696969697
35769,内格夫 | 核子废渣 (略有磨损),24,3.07,16.94,5.517915309446255
776114,M249 | 狂野丛林 (崭新出厂),18,5,42,8.4
37827,内格夫（纪念品） | 加州迷彩 (战痕累累),24,2.3,18.93,8.230434782608697
872020,内格夫 | 基础建设 (战痕累累),3,20.81,147,7.063911580970688
877260,内格夫（纪念品） | 基础建设 (战痕累累),17,0.36,22.88,63.55555555555556
35149,M249 | 海滨预测者 (破损不堪),1,26.03,166,6.3772570111409905
35133,M249 | 丛林 DDPAT (略有磨损),15,4.4,22,5.0
871605,M249 | 雪茄盒 (战痕累累),7,18.19,129,7.091808686091259
35737,内格夫 | 深蓝电镀处理 (崭新出厂),9,506.23,2699,5.331568654564131
35145,M249 | 海滨预测者 (战痕累累),4,29.15,165.95,5.692967409948542
35747,内格夫 | 加州迷彩 (战痕累累),1,17.68,124.99,7.0695701357466065
37835,内格夫（纪念品） | 核子废渣 (破损不堪),9,6.04,42,6.95364238410596
871284,内格夫 | 基础建设 (久经沙场),8,15.61,93.3,5.976937860345932
35775,内格夫 | 棕榈色 (破损不堪),2,9.89,67.74,6.849342770475227
35106,M249 | 暴雪大理石纹 (战痕累累),2,459.97,388,0.843533273909168
1114697,印花 | Vitality（金色）| 2024年上海锦标赛,106,6.11,38.17,6.247135842880524
768204,印花 | kioShiMa | 2019年卡托维兹锦标赛,47,1.06,8.59,8.10377358490566
967989,印花 | 炽热蜿蜒（闪亮）,245,3.49,16.79,4.810888252148996
967959,印花 | 彩虹之径（全息）,1375,1.03,6.13,5.951456310679611
847314,印花 | ESPADA（闪亮）| 2020 RMR,519,0.31,1.71,5.516129032258064
869898,印花 | 子弹地狱（闪亮）,45,6.96,34.9,5.014367816091954
871509,印花 | 见血封喉,83,1.24,6.78,5.467741935483871
1114701,印花 | zeRRoFIX（全息）| 2024年上海锦标赛,81,0.29,2.6,8.965517241379311
1114256,印花 | iM（全息）| 2024年上海锦标赛,158,0.27,1.72,6.37037037037037
1114160,印花 | felps（全息）| 2024年上海锦标赛,85,0.47,2.67,5.680851063829787
928384,印花 | Apeks（全息）| 2023年巴黎锦标赛,927,1.89,8.9,4.70899470899471
1113945,印花 | 3DMAX（闪耀）| 2024年上海锦标赛,358,0.18,1.02,5.666666666666667
41590,印花 | kennyS（闪亮）| 2018年波士顿锦标赛,38,45.01,224.5,4.987780493223728
875969,印花 | FURIA （全息） | 2021年斯德哥尔摩锦标赛,2241,5.14,28,5.447470817120623
768336,印花 | ShahZaM | 2019年卡托维兹锦标赛,87,0.39,2.5,6.41025641025641
967948,印花 | 炽热蜿蜒,915,0.51,2.67,5.235294117647059
968087,印花 | 来自深渊（闪耀）,982,0.25,1.29,5.16
968042,印花 | 浪潮,1437,0.38,1.78,4.684210526315789
967956,印花 | 轨迹（闪耀）,642,0.26,1.17,4.5
928368,印花 | MOUZ（金色）| 2023年巴黎锦标赛,762,3.01,16.8,5.58139534883721
41590,印花 | kennyS（闪亮）| 2018年波士顿锦标赛,38,45.01,224.5,4.987780493223728
875969,印花 | FURIA （全息） | 2021年斯德哥尔摩锦标赛,2241,5.14,28,5.447470817120623
768336,印花 | ShahZaM | 2019年卡托维兹锦标赛,87,0.39,2.5,6.41025641025641
967948,印花 | 炽热蜿蜒,915,0.51,2.67,5.235294117647059
968087,印花 | 来自深渊（闪耀）,982,0.25,1.29,5.16
968042,印花 | 浪潮,1437,0.38,1.78,4.684210526315789
967956,印花 | 轨迹（闪耀）,642,0.26,1.17,4.5
928368,印花 | MOUZ（金色）| 2023年巴黎锦标赛,762,3.01,16.8,5.58139534883721
41006,印花 | 独角兽（全息）,1269,4,17.45,4.3625
41005,印花 | 独角兽,264,1.26,5.64,4.476190476190476
40973,印花 | 斯巴达勇士,260,0.29,1.33,4.586206896551725
40966,印花 | 大仙,380,0.38,1.73,4.552631578947368
40792,印花 | 骷髅野鬼,240,1.16,5.19,4.474137931034483
40790,印花 | 骷髅小伯尼,261,1.1,5.3,4.8181818181818175
40776,印花 | 无影忍者,212,0.24,1.11,4.625000000000001
39943,印花 | 白羽鸡,333,1,4.99,4.99
39921,印花 | （奇异）炸弹小队（闪亮）,240,0.7,3.07,4.385714285714286
769792,印花 | 抱抱,108,0.86,3.78,4.395348837209302
41502,印花 | iBUYPOWER | 2014年科隆锦标赛,19,86.67,450,5.192107995846314
41414,印花 | flamie | 2017年克拉科夫锦标赛,44,7.2,18.7,2.597222222222222
1114777,印花 | NQZ（金色）| 2024年上海锦标赛,43,7.65,37.58,4.912418300653594
871531,印花 | 巨浪（闪亮）,107,18,114,6.333333333333333
928110,印花 | FURIA（全息）| 2023年巴黎锦标赛,2102,2.32,13.78,5.939655172413794
1114982,印花 | chopper（金色，冠军）| 2024年上海锦标赛,274,1.09,6.14,5.633027522935779
1114820,印花 | KSCERATO（金色）| 2024年上海锦标赛,20,60,324,5.4
1114772,印花 | blameF（金色）| 2024年上海锦标赛,24,5.59,36.3,6.493738819320214
1114670,印花 | jks（全息）| 2024年上海锦标赛,23,4.75,31.9,6.71578947368421
911299,印花 | 00 Nation（闪耀）| 2022年里约热内卢锦标赛,1339,1.16,6.05,5.2155172413793105
960298,印花 | Heroic（金色）| 2024年哥本哈根锦标赛,92,2.47,12.9,5.222672064777328
960024,印花 | Cloud9（全息）| 2024年哥本哈根锦标赛,237,6.35,30.8,4.850393700787402
928578,印花 | ZywOo（全息）| 2023年巴黎锦标赛,451,1.9,10.09,5.310526315789474
967974,印花 | 炙热,602,1.57,7,4.45859872611465
760409,印花 | FaZe Clan | 2018年伦敦锦标赛,64,2.45,16.88,6.889795918367346
1114522,印花 | Jimpphat（全息）| 2024年上海锦标赛,156,0.21,1,4.761904761904762
41165,印花 | apEX | 2015年克卢日-纳波卡锦标赛,115,4.25,22.55,5.305882352941176
847307,印花 | Liquid（闪亮）| 2020 RMR,646,0.86,3.89,4.523255813953488
928359,印花 | m0NESY（全息）| 2023年巴黎锦标赛,526,3.68,20.82,5.657608695652174
928209,印花 | Fnatic（全息）| 2023年巴黎锦标赛,1185,0.71,3.95,5.563380281690141
774723,印花 | 黄金网,397,0.86,3.8,4.4186046511627906
960908,印花 | iM（金色，冠军）| 2024年哥本哈根锦标赛,139,1.7,10.5,6.176470588235294
960908,印花 | iM（金色，冠军）| 2024年哥本哈根锦标赛,139,1.7,10.5,6.176470588235294
1114981,印花 | magixx（金色，冠军）| 2024年上海锦标赛,283,2.57,15.75,6.128404669260701
960303,印花 | ENCE（金色）| 2024年哥本哈根锦标赛,74,1.69,6.94,4.106508875739645
1114644,印花 | GamerLegion（全息）| 2024年上海锦标赛,135,1.09,6.56,6.0183486238532105
1114756,印花 | FL1T（全息）| 2024年上海锦标赛,32,0.39,2.95,7.564102564102564
895407,印花 | karrigan（全息） | 2022年安特卫普锦标赛,208,4.44,24,5.405405405405405
771955,印花 | Magisk | 2019年柏林锦标赛,103,0.16,1.05,6.5625
41257,印花 | chrisJ（闪亮）| 2017年克拉科夫锦标赛,30,21.88,130.43,5.9611517367458875
960027,印花 | mopoz（全息）| 2024年哥本哈根锦标赛,265,1.03,5.26,5.106796116504854
960019,印花 | VINI（全息）| 2024年哥本哈根锦标赛,241,0.5,2.29,4.58
960026,印花 | ECSTATIC（金色）| 2024年哥本哈根锦标赛,102,1.42,7.91,5.570422535211268
894141,印花 | broky（全息） | 2022年安特卫普锦标赛,196,2.81,14.5,5.160142348754448
835485,印花 | 缠绕打击（全息）,840,1.33,7.38,5.548872180451127
39964,印花 | Cloud9 G2A | 2015年科隆锦标赛,64,3.57,21.48,6.0168067226890765
928413,印花 | xertioN（全息）| 2023年巴黎锦标赛,638,0.63,2.96,4.698412698412699
960072,印花 | xertioN（全息）| 2024年哥本哈根锦标赛,116,0.38,1.99,5.2368421052631575
960053,印花 | Jimpphat（全息）| 2024年哥本哈根锦标赛,264,0.52,2.84,5.461538461538461
960033,印花 | zont1x（全息）| 2024年哥本哈根锦标赛,289,0.53,2.3,4.339622641509433
903860,印花 | 一决雌雄（闪亮）,538,6.09,30,4.926108374384237
903841,印花 | 卡哇伊T（全息）,148,9.6,46.7,4.864583333333334
894141,印花 | broky（全息） | 2022年安特卫普锦标赛,196,2.81,14.5,5.160142348754448
835485,印花 | 缠绕打击（全息）,840,1.33,7.38,5.548872180451127
39964,印花 | Cloud9 G2A | 2015年科隆锦标赛,64,3.57,21.48,6.0168067226890765
928413,印花 | xertioN（全息）| 2023年巴黎锦标赛,638,0.63,2.96,4.698412698412699
960072,印花 | xertioN（全息）| 2024年哥本哈根锦标赛,116,0.38,1.99,5.2368421052631575
960053,印花 | Jimpphat（全息）| 2024年哥本哈根锦标赛,264,0.52,2.84,5.461538461538461
960033,印花 | zont1x（全息）| 2024年哥本哈根锦标赛,289,0.53,2.3,4.339622641509433
903860,印花 | 一决雌雄（闪亮）,538,6.09,30,4.926108374384237
903841,印花 | 卡哇伊T（全息）,148,9.6,46.7,4.864583333333334
768184,印花 | Stewie2K | 2019年卡托维兹锦标赛,35,3.98,18.9,4.748743718592965
40870,印花 | TACO | 2018年波士顿锦标赛,12,6.15,58.88,9.573983739837399
903868,印花 | 咕 咕 咕,136,1.06,5.49,5.179245283018868
903855,印花 | 痛苦列车（全息）,539,0.39,1.59,4.076923076923077
903854,印花 | 后天俱乐部（全息）,664,0.75,3.29,4.386666666666667
903853,印花 | 微观游乐园（闪亮）,883,0.27,1.17,4.333333333333333
903832,印花 | 就怪绿色！,136,0.5,2.36,4.72
903828,印花 | GO,169,1.21,5.87,4.851239669421488
903827,印花 | 残局王牌（全息）,1012,1.03,4.38,4.252427184466019
903824,印花 | 百变战术,596,0.38,2.3,6.052631578947368
903819,印花 | 啊~~,1167,0.32,1.75,5.46875
903827,印花 | 残局王牌（全息）,1012,1.03,4.38,4.252427184466019
903824,印花 | 百变战术,596,0.38,2.3,6.052631578947368
903819,印花 | 啊~~,1167,0.32,1.75,5.46875
903804,印花 | 莽就完事儿,718,0.23,1.31,5.695652173913044
960296,印花 | nawwk（全息）| 2024年哥本哈根锦标赛,40,0.48,3.9,8.125
959844,印花 | Lynn Vision（闪耀）| 2024年哥本哈根锦标赛,1048,0.51,3.12,6.11764705882353
928546,印花 | bLitz（全息）| 2023年巴黎锦标赛,307,0.54,2.12,3.925925925925926
928199,印花 | Complexity Gaming（全息）| 2023年巴黎锦标赛,1828,0.71,3.97,5.591549295774649
772265,印花 | kennyS | 2019年柏林锦标赛,654,1.58,9.07,5.740506329113924
772019,印花 | ZywOo | 2019年柏林锦标赛,992,0.42,2.39,5.690476190476191
40128,印花 | 锦上添花,349,0.41,2.29,5.585365853658537
1114059,印花 | FlameZ（全息）| 2024年上海锦标赛,140,0.17,1.08,6.352941176470588
959879,印花 | SAW（闪耀）| 2024年哥本哈根锦标赛,298,0.52,2.56,4.923076923076923
959993,印花 | paiN Gaming（全息）| 2024年哥本哈根锦标赛,326,0.55,2.9,5.2727272727272725
780255,印花 | 死灵,172,0.36,1.3,3.611111111111111
45402,印花 | 拆弹专家,75,0.24,1.8,7.500000000000001
967940,印花 | 飞流,1248,0.2,1.21,6.05
41852,印花 | seized | 2017年克拉科夫锦标赛,42,1.66,12.29,7.403614457831325
956431,印花 | 前顶烟（闪耀）,230,0.95,5.47,5.757894736842105
956418,印花 | 点火（全息）,468,0.48,2.29,4.770833333333334
911146,印花 | Bad News Eagles（金色）| 2022年里约热内卢锦标赛,116,2.88,17,5.902777777777778
1114775,印花 | KSCERATO（全息）| 2024年上海锦标赛,18,22.6,85,3.7610619469026547
772370,印花 | ANGE1（闪亮）| 2019年柏林锦标赛,171,0.37,2.24,6.054054054054054
1114715,印花 | fame（全息）| 2024年上海锦标赛,25,0.5,3,6.0
835460,印花 | 追踪猎物,733,0.31,1.5,4.838709677419355
1113606,印花 | FaZe Clan（闪耀）| 2024年上海锦标赛,397,0.18,1.02,5.666666666666667
959830,印花 | MOUZ（闪耀）| 2024年哥本哈根锦标赛,595,0.2,1.13,5.6499999999999995
930513,印花 | apEX（全息，冠军）| 2023年巴黎锦标赛,548,0.23,1.26,5.478260869565217
847234,印花 | Natus Vincere（全息）| 2020 RMR,3543,0.37,1.98,5.351351351351352
847226,印花 | FURIA（闪亮）| 2020 RMR,1262,0.29,1.79,6.172413793103448
835502,印花 | 缠绕打击,506,0.39,1.83,4.6923076923076925
835484,印花 | 石鳞,808,0.21,1.1,5.238095238095239
959790,印花 | FaZe Clan（闪耀）| 2024年哥本哈根锦标赛,182,0.42,2.28,5.428571428571428
959557,印花 | Natus Vincere（闪耀）| 2024年哥本哈根锦标赛,460,0.34,2.11,6.205882352941176
772253,印花 | dephh（闪亮）| 2019年柏林锦标赛,110,0.49,2.17,4.428571428571429
772038,印花 | loWel（闪亮）| 2019年柏林锦标赛,112,0.37,2.17,5.864864864864865
959840,印花 | Vitality（全息）| 2024年哥本哈根锦标赛,655,0.61,2.68,4.39344262295082
959835,印花 | m0NESY（闪耀）| 2024年哥本哈根锦标赛,396,0.69,3.87,5.608695652173914
896648,印花 | karrigan（全息，冠军） | 2022年安特卫普锦标赛,730,1.11,5.35,4.819819819819819
774734,印花 | 蛛网,422,0.61,3.08,5.049180327868853
774722,印花 | 幕后主谋（全息）,996,0.59,2.81,4.76271186440678
772316,印花 | ALEX（闪亮）| 2019年柏林锦标赛,101,0.43,3,6.976744186046512
772295,印花 | NEO（闪亮）| 2019年柏林锦标赛,149,0.87,4.56,5.241379310344827
772242,印花 | EliGE（闪亮）| 2019年柏林锦标赛,175,1.19,7.57,6.3613445378151265
960189,印花 | FlameZ（金色）| 2024年哥本哈根锦标赛,82,2.65,15.1,5.69811320754717
772246,印花 | jks（闪亮）| 2019年柏林锦标赛,155,1.84,9.48,5.1521739130434785
768522,印花 | Winstrike Team（全息）| 2019年卡托维兹锦标赛,145,2.02,9.48,4.693069306930693
768470,印花 | ShahZaM（闪亮）| 2019年卡托维兹锦标赛,31,5.52,16.05,2.9076086956521743
768249,印花 | fer（闪亮）| 2019年卡托维兹锦标赛,78,3,13.67,4.556666666666667
768211,印花 | TACO（闪亮）| 2019年卡托维兹锦标赛,53,2.66,13.83,5.1992481203007515
768178,印花 | ENCE（全息）| 2019年卡托维兹锦标赛,134,1.61,7.93,4.925465838509316
967972,印花 | 秀肌肉,718,0.8,3.74,4.675
768560,印花 | coldzera（闪亮）| 2019年卡托维兹锦标赛,119,2.9,16.3,5.620689655172415
768528,印花 | ENCE（闪亮）| 2019年卡托维兹锦标赛,119,5.48,21.2,3.868613138686131
768511,印花 | FalleN（闪亮）| 2019年卡托维兹锦标赛,68,4.65,20.8,4.473118279569892
768445,印花 | Hobbit（闪亮）| 2019年卡托维兹锦标赛,84,3.99,23.68,5.934837092731829
768395,印花 | KRIMZ（闪亮）| 2019年卡托维兹锦标赛,36,2.54,18.67,7.350393700787402
768337,印花 | Magisk（闪亮）| 2019年卡托维兹锦标赛,82,3.48,24.4,7.011494252873563
869867,印花 | 时间管理（全息）,374,7.75,34.87,4.499354838709677
768411,印花 | NiKo（闪亮）| 2019年卡托维兹锦标赛,138,22.38,116.87,5.222073279714031
869867,印花 | 时间管理（全息）,374,7.75,34.87,4.499354838709677
768411,印花 | NiKo（闪亮）| 2019年卡托维兹锦标赛,138,22.38,116.87,5.222073279714031
768347,印花 | ANGE1（闪亮）| 2019年卡托维兹锦标赛,54,6.24,28.4,4.551282051282051
768344,印花 | woxic（闪亮）| 2019年卡托维兹锦标赛,47,4.57,25.45,5.568927789934354
768202,印花 | rain（闪亮）| 2019年卡托维兹锦标赛,65,12.37,54.7,4.421988682295877
959742,印花 | SAW | 2024年哥本哈根锦标赛,470,0.17,1,5.88235294117647
1114768,印花 | tabseN（全息）| 2024年上海锦标赛,54,0.4,3.94,9.85
1114667,印花 | FalleN（闪耀）| 2024年上海锦标赛,73,0.41,1.92,4.682926829268292
880158,印花 | 战地 2042,111,0.27,1.39,5.148148148148147
847223,印花 | Spirit（全息）| 2020 RMR,2427,0.4,2.05,5.124999999999999
1114742,印花 | Fnatic（全息）| 2024年上海锦标赛,111,1.11,7.54,6.792792792792792
1114727,印花 | paiN Gaming（全息）| 2024年上海锦标赛,68,2.78,16.03,5.766187050359713
1114666,印花 | jambo（金色）| 2024年上海锦标赛,49,4.95,32.2,6.505050505050505
1114536,印花 | malbsMd（全息）| 2024年上海锦标赛,248,0.64,3.89,6.078125
1114428,印花 | mezii（金色）| 2024年上海锦标赛,101,1.45,8.79,6.062068965517241
1114309,印花 | jambo（全息）| 2024年上海锦标赛,59,0.5,3.37,6.74
1114442,印花 | siuhy（金色）| 2024年上海锦标赛,79,2.7,15.6,5.777777777777778
772425,印花 | s1mple（金色）| 2019年柏林锦标赛,146,52.62,279.98,5.320790573926264
760836,印花 | kennyS（闪亮）| 2018年伦敦锦标赛,38,30.18,169.99,5.632538104705103
